Year	Month	Day	FFF0	FFF1	Dummy =1 if FOMC Last three days of month	m	t	Target Dummy	Target Rate	Change	FOMC Meetings	Indicates Changes Outside FOMC	Month when the target is changed	Select 50bp changes
1991	4	8	6.02	5.89	0	30	8	0	6	0	0	 	 	 
1991	4	9	6	5.89	0	30	9	0	6	0	0	 	 	 
1991	4	10	5.99	5.92	0	30	10	0	6	0	0	 	 	 
1991	4	11	5.96	5.88	0	30	11	0	6	0	0	 	 	 
1991	4	12	5.9	5.83	0	30	12	0	6	0	0	 	 	 
1991	4	15	5.95	5.87	0	30	15	0	6	0	0	 	 	 
1991	4	16	5.98	5.9	0	30	16	0	6	0	0	 	 	 
1991	4	17	5.95	5.89	0	30	17	0	6	0	0	 	 	 
1991	4	18	5.96	5.97	0	30	18	0	6	0	0	 	 	 
1991	4	19	5.95	5.97	0	30	19	0	6	0	0	 	 	 
1991	4	22	5.94	5.96	0	30	22	0	6	0	0	 	 	 
1991	4	23	5.94	5.94	0	30	23	0	6	0	0	 	 	 
1991	4	24	5.93	5.94	0	30	24	0	6	0	0	 	 	 
1991	4	25	5.93	5.93	0	30	25	0	6	0	0	 	 	 
1991	4	26	5.93	5.95	0	30	26	0	6	0	0	 	 	 
1991	4	29	5.92	5.97	1	30	29	0	6	0	0	 	 	 
1991	4	30	5.91	5.8	1	30	30	1	5.75	-0.25	0	1	4	 
1991	5	1	5.8	5.78	0	31	1	0	5.75	0	0	 	 	 
1991	5	2	5.8	5.77	0	31	2	0	5.75	0	0	 	 	 
1991	5	3	5.8	5.77	0	31	3	0	5.75	0	0	 	 	 
1991	5	6	5.79	5.77	0	31	6	0	5.75	0	0	 	 	 
1991	5	7	5.79	5.78	0	31	7	0	5.75	0	0	 	 	 
1991	5	8	5.8	5.78	0	31	8	0	5.75	0	0	 	 	 
1991	5	9	5.8	5.78	0	31	9	0	5.75	0	0	 	 	 
1991	5	10	5.78	5.77	0	31	10	0	5.75	0	0	 	 	 
1991	5	13	5.77	5.75	0	31	13	0	5.75	0	0	 	 	 
1991	5	14	5.78	5.76	0	31	14	0	5.75	0	1	 	 	 
1991	5	15	5.79	5.76	0	31	15	0	5.75	0	0	 	 	 
1991	5	16	5.8	5.77	0	31	16	0	5.75	0	0	 	 	 
1991	5	17	5.8	5.77	0	31	17	0	5.75	0	0	 	 	 
1991	5	20	5.81	5.77	0	31	20	0	5.75	0	0	 	 	 
1991	5	21	5.81	5.78	0	31	21	0	5.75	0	0	 	 	 
1991	5	22	5.8	5.77	0	31	22	0	5.75	0	0	 	 	 
1991	5	23	5.79	5.76	0	31	23	0	5.75	0	0	 	 	 
1991	5	24	5.77	5.76	0	31	24	0	5.75	0	0	 	 	 
1991	5	27	  NaN 	  NaN 	0	31	27	0	5.75	0	0	 	 	 
1991	5	28	5.78	5.74	0	31	28	0	5.75	0	0	 	 	 
1991	5	29	5.78	5.75	0	31	29	0	5.75	0	0	 	 	 
1991	5	30	5.77	5.75	0	31	30	0	5.75	0	0	 	 	 
1991	5	31	5.78	5.76	0	31	31	0	5.75	0	0	 	 	 
1991	6	3	5.78	5.79	0	30	3	0	5.75	0	0	 	 	 
1991	6	4	5.82	5.82	0	30	4	0	5.75	0	0	 	 	 
1991	6	5	5.86	5.87	0	30	5	0	5.75	0	0	 	 	 
1991	6	6	5.85	5.86	0	30	6	0	5.75	0	0	 	 	 
1991	6	7	5.83	5.86	0	30	7	0	5.75	0	0	 	 	 
1991	6	10	5.84	5.86	0	30	10	0	5.75	0	0	 	 	 
1991	6	11	5.84	5.86	0	30	11	0	5.75	0	0	 	 	 
1991	6	12	5.84	5.88	0	30	12	0	5.75	0	0	 	 	 
1991	6	13	5.85	5.88	0	30	13	0	5.75	0	0	 	 	 
1991	6	14	5.83	5.84	0	30	14	0	5.75	0	0	 	 	 
1991	6	17	5.83	5.84	0	30	17	0	5.75	0	0	 	 	 
1991	6	18	5.85	5.84	0	30	18	0	5.75	0	0	 	 	 
1991	6	19	5.85	5.84	0	30	19	0	5.75	0	0	 	 	 
1991	6	20	5.84	5.82	0	30	20	0	5.75	0	0	 	 	 
1991	6	21	5.82	5.81	0	30	21	0	5.75	0	0	 	 	 
1991	6	24	5.83	5.82	0	30	24	0	5.75	0	0	 	 	 
1991	6	25	5.84	5.85	0	30	25	0	5.75	0	0	 	 	 
1991	6	26	5.84	5.85	0	30	26	0	5.75	0	0	 	 	 
1991	6	27	5.84	5.83	0	30	27	0	5.75	0	0	 	 	 
1991	6	28	5.9	5.81	0	30	28	0	5.75	0	0	 	 	 
1991	7	1	5.85	5.89	0	31	1	0	5.75	0	0	 	 	 
1991	7	2	5.89	5.92	0	31	2	0	5.75	0	1	 	 	 
1991	7	3	5.86	5.9	0	31	3	0	5.75	0	1	 	 	 
1991	7	4	  NaN 	  NaN 	0	31	4	0	5.75	0	0	 	 	 
1991	7	5	5.86	5.89	0	31	5	0	5.75	0	0	 	 	 
1991	7	8	5.86	5.88	0	31	8	0	5.75	0	0	 	 	 
1991	7	9	5.89	5.88	0	31	9	0	5.75	0	0	 	 	 
1991	7	10	5.86	5.87	0	31	10	0	5.75	0	0	 	 	 
1991	7	11	5.85	5.86	0	31	11	0	5.75	0	0	 	 	 
1991	7	12	5.84	5.84	0	31	12	0	5.75	0	0	 	 	 
1991	7	15	5.85	5.85	0	31	15	0	5.75	0	0	 	 	 
1991	7	16	5.85	5.86	0	31	16	0	5.75	0	0	 	 	 
1991	7	17	5.86	5.87	0	31	17	0	5.75	0	0	 	 	 
1991	7	18	5.87	5.88	0	31	18	0	5.75	0	0	 	 	 
1991	7	19	5.84	5.85	0	31	19	0	5.75	0	0	 	 	 
1991	7	22	5.84	5.85	0	31	22	0	5.75	0	0	 	 	 
1991	7	23	5.84	5.86	0	31	23	0	5.75	0	0	 	 	 
1991	7	24	5.83	5.84	0	31	24	0	5.75	0	0	 	 	 
1991	7	25	5.83	5.83	0	31	25	0	5.75	0	0	 	 	 
1991	7	26	5.83	5.82	0	31	26	0	5.75	0	0	 	 	 
1991	7	29	5.83	5.82	0	31	29	0	5.75	0	0	 	 	 
1991	7	30	5.82	5.81	0	31	30	0	5.75	0	0	 	 	 
1991	7	31	5.82	5.82	0	31	31	0	5.75	0	0	 	 	 
1991	8	1	5.82	5.81	0	31	1	0	5.75	0	0	 	 	 
1991	8	2	5.75	5.72	0	31	2	0	5.75	0	0	 	 	 
1991	8	5	5.74	5.68	0	31	5	0	5.75	0	0	 	 	 
1991	8	6	5.62	5.59	0	31	6	1	5.5	-0.25	0	1	8	 
1991	8	7	5.61	5.54	0	31	7	0	5.5	0	0	 	 	 
1991	8	8	5.65	5.55	0	31	8	0	5.5	0	0	 	 	 
1991	8	9	5.64	5.53	0	31	9	0	5.5	0	0	 	 	 
1991	8	12	5.62	5.52	0	31	12	0	5.5	0	0	 	 	 
1991	8	13	5.64	5.53	0	31	13	0	5.5	0	0	 	 	 
1991	8	14	5.62	5.45	0	31	14	0	5.5	0	0	 	 	 
1991	8	15	5.64	5.45	0	31	15	0	5.5	0	0	 	 	 
1991	8	16	5.65	5.46	0	31	16	0	5.5	0	0	 	 	 
1991	8	19	5.61	5.4	0	31	19	0	5.5	0	0	 	 	 
1991	8	20	5.62	5.39	0	31	20	0	5.5	0	1	 	 	 
1991	8	21	5.66	5.45	0	31	21	0	5.5	0	0	 	 	 
1991	8	22	5.67	5.48	0	31	22	0	5.5	0	0	 	 	 
1991	8	23	5.66	5.54	0	31	23	0	5.5	0	0	 	 	 
1991	8	26	5.67	5.54	0	31	26	0	5.5	0	0	 	 	 
1991	8	27	5.67	5.53	0	31	27	0	5.5	0	0	 	 	 
1991	8	28	5.66	5.48	0	31	28	0	5.5	0	0	 	 	 
1991	8	29	5.66	5.47	0	31	29	0	5.5	0	0	 	 	 
1991	8	30	5.66	5.49	0	31	30	0	5.5	0	0	 	 	 
1991	9	2	  NaN 	  NaN 	0	30	2	0	5.5	0	0	 	 	 
1991	9	3	5.52	5.45	0	30	3	0	5.5	0	0	 	 	 
1991	9	4	5.53	5.44	0	30	4	0	5.5	0	0	 	 	 
1991	9	5	5.55	5.44	0	30	5	0	5.5	0	0	 	 	 
1991	9	6	5.53	5.41	0	30	6	0	5.5	0	0	 	 	 
1991	9	9	5.52	5.4	0	30	9	0	5.5	0	0	 	 	 
1991	9	10	5.52	5.39	0	30	10	0	5.5	0	0	 	 	 
1991	9	11	5.52	5.39	0	30	11	0	5.5	0	0	 	 	 
1991	9	12	5.49	5.36	0	30	12	0	5.5	0	0	 	 	 
1991	9	13	5.46	5.32	0	30	13	1	5.25	-0.25	0	1	9	 
1991	9	16	5.45	5.29	0	30	16	0	5.25	0	0	 	 	 
1991	9	17	5.46	5.31	0	30	17	0	5.25	0	0	 	 	 
1991	9	18	5.46	5.31	0	30	18	0	5.25	0	0	 	 	 
1991	9	19	5.47	5.32	0	30	19	0	5.25	0	0	 	 	 
1991	9	20	5.46	5.29	0	30	20	0	5.25	0	0	 	 	 
1991	9	23	5.47	5.26	0	30	23	0	5.25	0	0	 	 	 
1991	9	24	5.47	5.26	0	30	24	0	5.25	0	0	 	 	 
1991	9	25	5.46	5.26	0	30	25	0	5.25	0	0	 	 	 
1991	9	26	5.46	5.23	0	30	26	0	5.25	0	0	 	 	 
1991	9	27	5.45	5.22	0	30	27	0	5.25	0	0	 	 	 
1991	9	30	5.45	5.23	0	30	30	0	5.25	0	0	 	 	 
1991	10	1	5.23	5.15	0	31	1	0	5.25	0	1	 	 	 
1991	10	2	5.22	5.16	0	31	2	0	5.25	0	0	 	 	 
1991	10	3	5.22	5.16	0	31	3	0	5.25	0	0	 	 	 
1991	10	4	5.19	5.12	0	31	4	0	5.25	0	0	 	 	 
1991	10	7	5.17	5.11	0	31	7	0	5.25	0	0	 	 	 
1991	10	8	5.18	5.11	0	31	8	0	5.25	0	0	 	 	 
1991	10	9	5.2	5.15	0	31	9	0	5.25	0	0	 	 	 
1991	10	10	5.21	5.16	0	31	10	0	5.25	0	0	 	 	 
1991	10	11	5.14	5.1	0	31	11	0	5.25	0	0	 	 	 
1991	10	14	5.14	5.1	0	31	14	0	5.25	0	0	 	 	 
1991	10	15	5.16	5.1	0	31	15	0	5.25	0	0	 	 	 
1991	10	16	5.19	5.11	0	31	16	0	5.25	0	0	 	 	 
1991	10	17	5.22	5.17	0	31	17	0	5.25	0	0	 	 	 
1991	10	18	5.22	5.17	0	31	18	0	5.25	0	0	 	 	 
1991	10	21	5.22	5.18	0	31	21	0	5.25	0	0	 	 	 
1991	10	22	5.24	5.2	0	31	22	0	5.25	0	0	 	 	 
1991	10	23	5.24	5.19	0	31	23	0	5.25	0	0	 	 	 
1991	10	24	5.23	5.14	0	31	24	0	5.25	0	0	 	 	 
1991	10	25	5.25	5.15	0	31	25	0	5.25	0	0	 	 	 
1991	10	28	5.25	5.12	0	31	28	0	5.25	0	0	 	 	 
1991	10	29	5.25	5.06	1	31	29	0	5.25	0	0	 	 	 
1991	10	30	5.23	5	1	31	30	0	5.25	0	0	 	 	 
1991	10	31	5.21	4.95	1	31	31	1	5	-0.25	0	1	10	 
1991	11	1	4.91	4.97	0	30	1	0	5	0	0	 	 	 
1991	11	4	4.93	4.96	0	30	4	0	5	0	0	 	 	 
1991	11	5	4.95	4.98	0	30	5	0	5	0	1	 	 	 
1991	11	6	4.85	4.86	0	30	6	1	4.75	-0.25	0	1	11	 
1991	11	7	4.84	4.82	0	30	7	0	4.75	0	0	 	 	 
1991	11	8	4.83	4.85	0	30	8	0	4.75	0	0	 	 	 
1991	11	11	4.83	4.85	0	30	11	0	4.75	0	0	 	 	 
1991	11	12	4.85	4.86	0	30	12	0	4.75	0	0	 	 	 
1991	11	13	4.86	4.91	0	30	13	0	4.75	0	0	 	 	 
1991	11	14	4.84	4.87	0	30	14	0	4.75	0	0	 	 	 
1991	11	15	4.84	4.85	0	30	15	0	4.75	0	0	 	 	 
1991	11	18	4.85	4.81	0	30	18	0	4.75	0	0	 	 	 
1991	11	19	4.84	4.8	0	30	19	0	4.75	0	0	 	 	 
1991	11	20	4.84	4.82	0	30	20	0	4.75	0	0	 	 	 
1991	11	21	4.83	4.77	0	30	21	0	4.75	0	0	 	 	 
1991	11	22	4.83	4.77	0	30	22	0	4.75	0	0	 	 	 
1991	11	25	4.84	4.76	0	30	25	0	4.75	0	0	 	 	 
1991	11	26	4.85	4.73	0	30	26	0	4.75	0	0	 	 	 
1991	11	27	4.83	4.72	0	30	27	0	4.75	0	0	 	 	 
1991	11	28	  NaN 	  NaN 	0	30	28	0	4.75	0	0	 	 	 
1991	11	29	4.81	4.72	0	30	29	0	4.75	0	0	 	 	 
1991	12	2	4.71	4.56	0	31	2	0	4.75	0	0	 	 	 
1991	12	3	4.76	4.54	0	31	3	0	4.75	0	0	 	 	 
1991	12	4	4.74	4.5	0	31	4	0	4.75	0	0	 	 	 
1991	12	5	4.73	4.49	0	31	5	0	4.75	0	0	 	 	 
1991	12	6	4.66	4.38	0	31	6	1	4.5	-0.25	0	1	12	 
1991	12	9	4.6	4.32	0	31	9	0	4.5	0	0	 	 	 
1991	12	10	4.59	4.31	0	31	10	0	4.5	0	0	 	 	 
1991	12	11	4.57	4.35	0	31	11	0	4.5	0	0	 	 	 
1991	12	12	4.59	4.35	0	31	12	0	4.5	0	0	 	 	 
1991	12	13	4.59	4.37	0	31	13	0	4.5	0	0	 	 	 
1991	12	16	4.58	4.35	0	31	16	0	4.5	0	0	 	 	 
1991	12	17	4.57	4.3	0	31	17	0	4.5	0	1	 	 	 
1991	12	18	4.59	4.36	0	31	18	0	4.5	0	1	 	 	 
1991	12	19	4.61	4.33	0	31	19	0	4.5	0	0	 	 	 
1991	12	20	4.51	4.07	0	31	20	1	4	-0.5	0	1	12	-0.5
1991	12	23	4.51	4.06	0	31	23	0	4	0	0	 	 	 
1991	12	24	4.62	4.11	0	31	24	0	4	0	0	 	 	 
1991	12	25	  NaN 	  NaN 	0	31	25	0	4	0	0	 	 	 
1991	12	26	4.6	4.12	0	31	26	0	4	0	0	 	 	 
1991	12	27	4.54	4.08	0	31	27	0	4	0	0	 	 	 
1991	12	30	4.5	4.06	0	31	30	0	4	0	0	 	 	 
1991	12	31	4.43	3.98	0	31	31	0	4	0	0	 	 	 
1992	1	1	  NaN 	  NaN 	0	31	1	0	4	0	0	 	 	 
1992	1	2	4.02	3.92	0	31	2	0	4	0	0	 	 	 
1992	1	3	4.06	3.94	0	31	3	0	4	0	0	 	 	 
1992	1	6	4.01	3.88	0	31	6	0	4	0	0	 	 	 
1992	1	7	3.97	3.85	0	31	7	0	4	0	0	 	 	 
1992	1	8	3.96	3.87	0	31	8	0	4	0	0	 	 	 
1992	1	9	4.03	3.91	0	31	9	0	4	0	0	 	 	 
1992	1	10	4.04	3.94	0	31	10	0	4	0	0	 	 	 
1992	1	13	4.03	3.96	0	31	13	0	4	0	0	 	 	 
1992	1	14	4.04	3.97	0	31	14	0	4	0	0	 	 	 
1992	1	15	4.04	3.97	0	31	15	0	4	0	0	 	 	 
1992	1	16	4.05	3.97	0	31	16	0	4	0	0	 	 	 
1992	1	17	4.01	3.96	0	31	17	0	4	0	0	 	 	 
1992	1	20	4.01	3.96	0	31	20	0	4	0	0	 	 	 
1992	1	21	4.01	3.94	0	31	21	0	4	0	0	 	 	 
1992	1	22	4.01	3.95	0	31	22	0	4	0	0	 	 	 
1992	1	23	4.02	3.95	0	31	23	0	4	0	0	 	 	 
1992	1	24	4	3.97	0	31	24	0	4	0	0	 	 	 
1992	1	27	4.01	3.98	0	31	27	0	4	0	0	 	 	 
1992	1	28	4.02	3.97	0	31	28	0	4	0	0	 	 	 
1992	1	29	4.01	3.98	0	31	29	0	4	0	0	 	 	 
1992	1	30	4.01	3.99	0	31	30	0	4	0	0	 	 	 
1992	1	31	4.03	3.99	0	31	31	0	4	0	0	 	 	 
1992	2	3	4	3.97	0	29	3	0	4	0	0	 	 	 
1992	2	4	3.98	3.96	0	29	4	0	4	0	1	 	 	 
1992	2	5	3.98	3.95	0	29	5	0	4	0	1	 	 	 
1992	2	6	3.97	3.93	0	29	6	0	4	0	0	 	 	 
1992	2	7	3.91	3.82	0	29	7	0	4	0	0	 	 	 
1992	2	10	3.91	3.81	0	29	10	0	4	0	0	 	 	 
1992	2	11	3.95	3.86	0	29	11	0	4	0	0	 	 	 
1992	2	12	3.96	3.86	0	29	12	0	4	0	0	 	 	 
1992	2	13	3.99	3.95	0	29	13	0	4	0	0	 	 	 
1992	2	14	4.02	3.97	0	29	14	0	4	0	0	 	 	 
1992	2	17	  NaN 	  NaN 	0	29	17	0	4	0	0	 	 	 
1992	2	18	4.04	4	0	29	18	0	4	0	0	 	 	 
1992	2	19	4.06	4.03	0	29	19	0	4	0	0	 	 	 
1992	2	20	4.07	4.05	0	29	20	0	4	0	0	 	 	 
1992	2	21	4.06	4.06	0	29	21	0	4	0	0	 	 	 
1992	2	24	4.07	4.06	0	29	24	0	4	0	0	 	 	 
1992	2	25	4.06	4.03	0	29	25	0	4	0	0	 	 	 
1992	2	26	4.06	4	0	29	26	0	4	0	0	 	 	 
1992	2	27	4.05	4.01	0	29	27	0	4	0	0	 	 	 
1992	2	28	4.05	3.98	0	29	28	0	4	0	0	 	 	 
1992	3	2	4.03	4.02	0	31	2	0	4	0	0	 	 	 
1992	3	3	4.04	4.02	0	31	3	0	4	0	0	 	 	 
1992	3	4	4.05	4.02	0	31	4	0	4	0	0	 	 	 
1992	3	5	4.07	4.05	0	31	5	0	4	0	0	 	 	 
1992	3	6	4.05	4.04	0	31	6	0	4	0	0	 	 	 
1992	3	9	4.05	4.04	0	31	9	0	4	0	0	 	 	 
1992	3	10	4.05	4.04	0	31	10	0	4	0	0	 	 	 
1992	3	11	4.05	4.03	0	31	11	0	4	0	0	 	 	 
1992	3	12	4.05	4.04	0	31	12	0	4	0	0	 	 	 
1992	3	13	4.05	4.06	0	31	13	0	4	0	0	 	 	 
1992	3	16	4.06	4.07	0	31	16	0	4	0	0	 	 	 
1992	3	17	4.06	4.06	0	31	17	0	4	0	0	 	 	 
1992	3	18	4.05	4.05	0	31	18	0	4	0	0	 	 	 
1992	3	19	4.06	4.04	0	31	19	0	4	0	0	 	 	 
1992	3	20	4.05	4.04	0	31	20	0	4	0	0	 	 	 
1992	3	23	4.05	4.04	0	31	23	0	4	0	0	 	 	 
1992	3	24	4.03	4.02	0	31	24	0	4	0	0	 	 	 
1992	3	25	4.03	4.02	0	31	25	0	4	0	0	 	 	 
1992	3	26	4.02	4.03	0	31	26	0	4	0	0	 	 	 
1992	3	27	4.01	4.03	0	31	27	0	4	0	0	 	 	 
1992	3	30	4	4.03	0	31	30	0	4	0	0	 	 	 
1992	3	31	3.98	4.03	0	31	31	0	4	0	1	 	 	 
1992	4	1	4.04	4.05	0	30	1	0	4	0	0	 	 	 
1992	4	2	4.05	4.06	0	30	2	0	4	0	0	 	 	 
1992	4	3	4.03	4.02	0	30	3	0	4	0	0	 	 	 
1992	4	6	4.02	4.02	0	30	6	0	4	0	0	 	 	 
1992	4	7	4	3.99	0	30	7	0	4	0	0	 	 	 
1992	4	8	4	3.98	0	30	8	0	4	0	0	 	 	 
1992	4	9	3.83	3.77	0	30	9	1	3.75	-0.25	0	1	4	 
1992	4	10	3.84	3.76	0	30	10	0	3.75	0	0	 	 	 
1992	4	13	3.84	3.75	0	30	13	0	3.75	0	0	 	 	 
1992	4	14	  NaN 	  NaN 	0	30	14	0	3.75	0	0	 	 	 
1992	4	15	3.82	3.74	0	30	15	0	3.75	0	0	 	 	 
1992	4	16	3.82	3.76	0	30	16	0	3.75	0	0	 	 	 
1992	4	17	  NaN 	  NaN 	0	30	17	0	3.75	0	0	 	 	 
1992	4	20	3.77	3.78	0	30	20	0	3.75	0	0	 	 	 
1992	4	21	3.77	3.77	0	30	21	0	3.75	0	0	 	 	 
1992	4	22	3.76	3.77	0	30	22	0	3.75	0	0	 	 	 
1992	4	23	3.77	3.78	0	30	23	0	3.75	0	0	 	 	 
1992	4	24	3.76	3.75	0	30	24	0	3.75	0	0	 	 	 
1992	4	27	3.76	3.77	0	30	27	0	3.75	0	0	 	 	 
1992	4	28	3.76	3.76	0	30	28	0	3.75	0	0	 	 	 
1992	4	29	3.75	3.76	0	30	29	0	3.75	0	0	 	 	 
1992	4	30	3.73	3.76	0	30	30	0	3.75	0	0	 	 	 
1992	5	1	3.71	3.71	0	31	1	0	3.75	0	0	 	 	 
1992	5	4	3.71	3.7	0	31	4	0	3.75	0	0	 	 	 
1992	5	5	3.72	3.7	0	31	5	0	3.75	0	0	 	 	 
1992	5	6	3.69	3.68	0	31	6	0	3.75	0	0	 	 	 
1992	5	7	3.71	3.69	0	31	7	0	3.75	0	0	 	 	 
1992	5	8	3.73	3.7	0	31	8	0	3.75	0	0	 	 	 
1992	5	11	3.73	3.69	0	31	11	0	3.75	0	0	 	 	 
1992	5	12	3.72	3.69	0	31	12	0	3.75	0	0	 	 	 
1992	5	13	3.68	3.64	0	31	13	0	3.75	0	0	 	 	 
1992	5	14	3.75	3.67	0	31	14	0	3.75	0	0	 	 	 
1992	5	15	3.77	3.7	0	31	15	0	3.75	0	0	 	 	 
1992	5	18	3.77	3.7	0	31	18	0	3.75	0	0	 	 	 
1992	5	19	3.77	3.62	0	31	19	0	3.75	0	1	 	 	 
1992	5	20	3.77	3.67	0	31	20	0	3.75	0	0	 	 	 
1992	5	21	3.79	3.74	0	31	21	0	3.75	0	0	 	 	 
1992	5	22	3.78	3.74	0	31	22	0	3.75	0	0	 	 	 
1992	5	25	  NaN 	  NaN 	0	31	25	0	3.75	0	0	 	 	 
1992	5	26	3.81	3.78	0	31	26	0	3.75	0	0	 	 	 
1992	5	27	3.82	3.77	0	31	27	0	3.75	0	0	 	 	 
1992	5	28	3.82	3.76	0	31	28	0	3.75	0	0	 	 	 
1992	5	29	3.82	3.77	0	31	29	0	3.75	0	0	 	 	 
1992	6	1	3.79	3.78	0	30	1	0	3.75	0	0	 	 	 
1992	6	2	3.79	3.78	0	30	2	0	3.75	0	0	 	 	 
1992	6	3	3.77	3.74	0	30	3	0	3.75	0	0	 	 	 
1992	6	4	3.78	3.76	0	30	4	0	3.75	0	0	 	 	 
1992	6	5	3.76	3.74	0	30	5	0	3.75	0	0	 	 	 
1992	6	8	3.75	3.74	0	30	8	0	3.75	0	0	 	 	 
1992	6	9	3.75	3.74	0	30	9	0	3.75	0	0	 	 	 
1992	6	10	3.75	3.74	0	30	10	0	3.75	0	0	 	 	 
1992	6	11	3.75	3.72	0	30	11	0	3.75	0	0	 	 	 
1992	6	12	3.73	3.72	0	30	12	0	3.75	0	0	 	 	 
1992	6	15	3.74	3.72	0	30	15	0	3.75	0	0	 	 	 
1992	6	16	3.73	3.72	0	30	16	0	3.75	0	0	 	 	 
1992	6	17	3.73	3.71	0	30	17	0	3.75	0	0	 	 	 
1992	6	18	3.73	3.71	0	30	18	0	3.75	0	0	 	 	 
1992	6	19	3.73	3.73	0	30	19	0	3.75	0	0	 	 	 
1992	6	22	3.75	3.73	0	30	22	0	3.75	0	0	 	 	 
1992	6	23	3.75	3.73	0	30	23	0	3.75	0	0	 	 	 
1992	6	24	3.73	3.68	0	30	24	0	3.75	0	0	 	 	 
1992	6	25	3.73	3.68	0	30	25	0	3.75	0	0	 	 	 
1992	6	26	3.74	3.68	0	30	26	0	3.75	0	0	 	 	 
1992	6	29	3.74	3.67	0	30	29	0	3.75	0	0	 	 	 
1992	6	30	3.76	3.67	0	30	30	0	3.75	0	1	 	 	 
1992	7	1	3.67	3.62	0	31	1	0	3.75	0	1	 	 	 
1992	7	2	3.33	3.3	0	31	2	1	3.25	-0.5	0	1	7	-0.5
1992	7	3	  NaN 	  NaN 	0	31	3	0	3.25	0	0	 	 	 
1992	7	6	3.3	3.29	0	31	6	0	3.25	0	0	 	 	 
1992	7	7	3.28	3.28	0	31	7	0	3.25	0	0	 	 	 
1992	7	8	3.29	3.27	0	31	8	0	3.25	0	0	 	 	 
1992	7	9	3.3	3.26	0	31	9	0	3.25	0	0	 	 	 
1992	7	10	3.29	3.24	0	31	10	0	3.25	0	0	 	 	 
1992	7	13	3.29	3.24	0	31	13	0	3.25	0	0	 	 	 
1992	7	14	3.28	3.22	0	31	14	0	3.25	0	0	 	 	 
1992	7	15	3.29	3.2	0	31	15	0	3.25	0	0	 	 	 
1992	7	16	3.28	3.21	0	31	16	0	3.25	0	0	 	 	 
1992	7	17	3.28	3.22	0	31	17	0	3.25	0	0	 	 	 
1992	7	20	3.28	3.22	0	31	20	0	3.25	0	0	 	 	 
1992	7	21	3.28	3.23	0	31	21	0	3.25	0	0	 	 	 
1992	7	22	3.27	3.23	0	31	22	0	3.25	0	0	 	 	 
1992	7	23	3.27	3.22	0	31	23	0	3.25	0	0	 	 	 
1992	7	24	3.26	3.22	0	31	24	0	3.25	0	0	 	 	 
1992	7	27	3.26	3.23	0	31	27	0	3.25	0	0	 	 	 
1992	7	28	3.26	3.23	0	31	28	0	3.25	0	0	 	 	 
1992	7	29	3.26	3.23	0	31	29	0	3.25	0	0	 	 	 
1992	7	30	3.25	3.24	0	31	30	0	3.25	0	0	 	 	 
1992	7	31	3.25	3.24	0	31	31	0	3.25	0	0	 	 	 
1992	8	3	3.24	3.21	0	31	3	0	3.25	0	0	 	 	 
1992	8	4	3.24	3.2	0	31	4	0	3.25	0	0	 	 	 
1992	8	5	3.23	3.2	0	31	5	0	3.25	0	0	 	 	 
1992	8	6	3.22	3.19	0	31	6	0	3.25	0	0	 	 	 
1992	8	7	3.22	3.16	0	31	7	0	3.25	0	0	 	 	 
1992	8	10	3.22	3.15	0	31	10	0	3.25	0	0	 	 	 
1992	8	11	3.25	3.16	0	31	11	0	3.25	0	0	 	 	 
1992	8	12	3.25	3.17	0	31	12	0	3.25	0	0	 	 	 
1992	8	13	3.25	3.17	0	31	13	0	3.25	0	0	 	 	 
1992	8	14	3.25	3.16	0	31	14	0	3.25	0	0	 	 	 
1992	8	17	3.26	3.18	0	31	17	0	3.25	0	0	 	 	 
1992	8	18	3.26	3.16	0	31	18	0	3.25	0	1	 	 	 
1992	8	19	3.27	3.17	0	31	19	0	3.25	0	0	 	 	 
1992	8	20	3.28	3.2	0	31	20	0	3.25	0	0	 	 	 
1992	8	21	3.29	3.22	0	31	21	0	3.25	0	0	 	 	 
1992	8	24	3.29	3.24	0	31	24	0	3.25	0	0	 	 	 
1992	8	25	3.29	3.25	0	31	25	0	3.25	0	0	 	 	 
1992	8	26	3.29	3.24	0	31	26	0	3.25	0	0	 	 	 
1992	8	27	3.29	3.24	0	31	27	0	3.25	0	0	 	 	 
1992	8	28	3.29	3.24	0	31	28	0	3.25	0	0	 	 	 
1992	8	31	3.31	3.23	0	31	31	0	3.25	0	0	 	 	 
1992	9	1	3.22	3.18	0	30	1	0	3.25	0	0	 	 	 
1992	9	2	3.22	3.17	0	30	2	0	3.25	0	0	 	 	 
1992	9	3	3.21	3.16	0	30	3	0	3.25	0	0	 	 	 
1992	9	4	3.02	2.96	0	30	4	1	3	-0.25	0	1	9	 
1992	9	7	  NaN 	  NaN 	0	30	7	0	3	0	0	 	 	 
1992	9	8	3.02	2.93	0	30	8	0	3	0	0	 	 	 
1992	9	9	3.03	2.94	0	30	9	0	3	0	0	 	 	 
1992	9	10	3.04	2.93	0	30	10	0	3	0	0	 	 	 
1992	9	11	3.04	2.94	0	30	11	0	3	0	0	 	 	 
1992	9	14	3.02	2.89	0	30	14	0	3	0	0	 	 	 
1992	9	15	3.05	2.93	0	30	15	0	3	0	0	 	 	 
1992	9	16	3.05	2.93	0	30	16	0	3	0	0	 	 	 
1992	9	17	3.13	2.93	0	30	17	0	3	0	0	 	 	 
