id,year,meeting_info,document_name,link
1441,1971,February 9 Meeting - 1971,Memoranda of Discussion (3.67 MB PDF),/monetarypolicy/files/fomcmod19710209.pdf
1442,1971,March 9 Meeting - 1971,Redbook (971 KB PDF),/monetarypolicy/files/fomc19710309redbook19710309.pdf
1443,1971,March 9 Meeting - 1971,Greenbook (3 MB PDF),/monetarypolicy/files/FOMC19710309greenbook19710303.pdf
1444,1971,March 9 Meeting - 1971,Supplement (565 KB PDF),/monetarypolicy/files/FOMC19710309gbsup19710305.pdf
1445,1971,March 9 Meeting - 1971,Bluebook (1.08 MB PDF),/monetarypolicy/files/FOMC19710309bluebook19710305.pdf
1446,1971,March 9 Meeting - 1971,Agenda (86 KB PDF),/monetarypolicy/files/FOMC19710309Agenda.pdf
1447,1971,March 9 Meeting - 1971,Record of Policy Actions (530 KB PDF),/monetarypolicy/files/fomcropa19710309.pdf
1448,1971,March 9 Meeting - 1971,Minutes of Actions (716 KB PDF),/monetarypolicy/files/fomcmoa19710309.pdf
1449,1971,March 9 Meeting - 1971,Memoranda of Discussion (3.83 MB PDF),/monetarypolicy/files/fomcmod19710309.pdf
1450,1971,April 6 Meeting - 1971,Redbook (914 KB PDF),/monetarypolicy/files/fomc19710406redbook19710406.pdf
1451,1971,April 6 Meeting - 1971,Greenbook (3.56 MB PDF),/monetarypolicy/files/FOMC19710406greenbook19710331.pdf
1452,1971,April 6 Meeting - 1971,Supplement (965 KB PDF),/monetarypolicy/files/FOMC19710406gbsup19710402.pdf
1453,1971,April 6 Meeting - 1971,Bluebook (929 KB PDF),/monetarypolicy/files/FOMC19710406bluebook19710402.pdf
1454,1971,April 6 Meeting - 1971,Agenda (51 KB PDF),/monetarypolicy/files/FOMC19710406Agenda.pdf
1455,1971,April 6 Meeting - 1971,Record of Policy Actions (469 KB PDF),/monetarypolicy/files/fomcropa19710406.pdf
1456,1971,April 6 Meeting - 1971,Minutes of Actions (146 KB PDF),/monetarypolicy/files/fomcmoa19710406.pdf
1457,1971,April 6 Meeting - 1971,Memoranda of Discussion (3.25 MB PDF),/monetarypolicy/files/fomcmod19710406.pdf
1458,1971,May 11 Meeting - 1971,Redbook (0.99 MB PDF),/monetarypolicy/files/fomc19710511redbook19710505.pdf
1459,1971,May 11 Meeting - 1971,Greenbook (3.2 MB PDF),/monetarypolicy/files/FOMC19710511greenbook19710428.pdf
1460,1971,May 11 Meeting - 1971,Supplement (860 KB PDF),/monetarypolicy/files/FOMC19710511gbsup19710506.pdf
1461,1971,May 11 Meeting - 1971,Bluebook (1.1 MB PDF),/monetarypolicy/files/FOMC19710511bluebook19710507.pdf
1462,1971,May 11 Meeting - 1971,Agenda (42 KB PDF),/monetarypolicy/files/FOMC19710511Agenda.pdf
1463,1971,May 11 Meeting - 1971,Record of Policy Actions (489 KB PDF),/monetarypolicy/files/fomcropa19710511.pdf
1464,1971,May 11 Meeting - 1971,Minutes of Actions (173 KB PDF),/monetarypolicy/files/fomcmoa19710511.pdf
1465,1971,May 11 Meeting - 1971,Memoranda of Discussion (3.44 MB PDF),/monetarypolicy/files/fomcmod19710511.pdf
1466,1971,June 8 Meeting - 1971,Redbook (873 KB PDF),/monetarypolicy/files/fomc19710608redbook19710602.pdf
1467,1971,June 8 Meeting - 1971,Greenbook (3.84 MB PDF),/monetarypolicy/files/FOMC19710608greenbook19710602.pdf
1468,1971,June 8 Meeting - 1971,Supplement (1.27 MB PDF),/monetarypolicy/files/FOMC19710608gbsup19710604.pdf
1469,1971,June 8 Meeting - 1971,Bluebook (967 KB PDF),/monetarypolicy/files/FOMC19710608bluebook19710604.pdf
1470,1971,June 8 Meeting - 1971,Agenda (44 KB PDF),/monetarypolicy/files/FOMC19710608Agenda.pdf
1471,1971,June 8 Meeting - 1971,Record of Policy Actions (438 KB PDF),/monetarypolicy/files/fomcropa19710608.pdf
1472,1971,June 8 Meeting - 1971,Minutes of Actions (185 KB PDF),/monetarypolicy/files/fomcmoa19710608.pdf
1473,1971,June 8 Meeting - 1971,Memoranda of Discussion (3.01 MB PDF),/monetarypolicy/files/fomcmod19710608.pdf
1474,1971,June 29 Meeting - 1971,Redbook (861 KB PDF),/monetarypolicy/files/fomc19710629redbook19710623.pdf
1475,1971,June 29 Meeting - 1971,Greenbook (3.39 MB PDF),/monetarypolicy/files/FOMC19710629greenbook19710623.pdf
1476,1971,June 29 Meeting - 1971,Supplement (425 KB PDF),/monetarypolicy/files/FOMC19710629gbsup19710625.pdf
1477,1971,June 29 Meeting - 1971,Bluebook (926 KB PDF),/monetarypolicy/files/FOMC19710629bluebook19710625.pdf
1478,1971,June 29 Meeting - 1971,Agenda (43 KB PDF),/monetarypolicy/files/FOMC19710629Agenda.pdf
1479,1971,June 29 Meeting - 1971,Record of Policy Actions (411 KB PDF),/monetarypolicy/files/fomcropa19710629.pdf
1480,1971,June 29 Meeting - 1971,Minutes of Actions (175 KB PDF),/monetarypolicy/files/fomcmoa19710629.pdf
1481,1971,June 29 Meeting - 1971,Memoranda of Discussion (3.79 MB PDF),/monetarypolicy/files/fomcmod19710629.pdf
1482,1971,July 27 Meeting - 1971,Redbook (1.05 MB PDF),/monetarypolicy/files/fomc19710727redbook19710721.pdf
1483,1971,July 27 Meeting - 1971,Greenbook (3.61 MB PDF),/monetarypolicy/files/FOMC19710727greenbook19710721.pdf
1484,1971,July 27 Meeting - 1971,Supplement (416 KB PDF),/monetarypolicy/files/FOMC19710727gbsup19710723.pdf
1485,1971,July 27 Meeting - 1971,Bluebook (1.01 MB PDF),/monetarypolicy/files/FOMC19710727bluebook19710723.pdf
1486,1971,July 27 Meeting - 1971,Agenda (44 KB PDF),/monetarypolicy/files/FOMC19710727Agenda.pdf
1487,1971,July 27 Meeting - 1971,Record of Policy Actions (347 KB PDF),/monetarypolicy/files/fomcropa19710727.pdf
1488,1971,July 27 Meeting - 1971,Minutes of Actions (148 KB PDF),/monetarypolicy/files/fomcmoa19710727.pdf
1489,1971,July 27 Meeting - 1971,Memoranda of Discussion (3.12 MB PDF),/monetarypolicy/files/fomcmod19710727.pdf
1490,1971,August 24 Meeting - 1971,Redbook (940 KB PDF),/monetarypolicy/files/fomc19710824redbook19710818.pdf
1491,1971,August 24 Meeting - 1971,Greenbook (3.51 MB PDF),/monetarypolicy/files/FOMC19710824greenbook19710818.pdf
1492,1971,August 24 Meeting - 1971,Supplement (1.29 MB PDF),/monetarypolicy/files/FOMC19710824gbsup19710820.pdf
1493,1971,August 24 Meeting - 1971,Bluebook (1.18 MB PDF),/monetarypolicy/files/FOMC19710824bluebook19710820.pdf
1494,1971,August 24 Meeting - 1971,Agenda (67 KB PDF),/monetarypolicy/files/FOMC19710824Agenda.pdf
1495,1971,August 24 Meeting - 1971,Record of Policy Actions (556 KB PDF),/monetarypolicy/files/fomcropa19710824.pdf
1496,1971,August 24 Meeting - 1971,Minutes of Actions (262 KB PDF),/monetarypolicy/files/fomcmoa19710824.pdf
1497,1971,August 24 Meeting - 1971,Memoranda of Discussion (4.04 MB PDF),/monetarypolicy/files/fomcmod19710824.pdf
1498,1971,September 21 Meeting - 1971,Redbook (932 KB PDF),/monetarypolicy/files/fomc19710921redbook19710915.pdf
1499,1971,September 21 Meeting - 1971,Greenbook (3.58 MB PDF),/monetarypolicy/files/FOMC19710921greenbook19710915.pdf
1500,1971,September 21 Meeting - 1971,Supplement (1.25 MB PDF),/monetarypolicy/files/FOMC19710921gbsup19710917.pdf
1501,1971,September 21 Meeting - 1971,Bluebook (1 MB PDF),/monetarypolicy/files/FOMC19710921bluebook19710917.pdf
1502,1971,September 21 Meeting - 1971,Agenda (42 KB PDF),/monetarypolicy/files/FOMC19710921Agenda.pdf
1503,1971,September 21 Meeting - 1971,Record of Policy Actions (353 KB PDF),/monetarypolicy/files/fomcropa19710921.pdf
1504,1971,September 21 Meeting - 1971,Minutes of Actions (216 KB PDF),/monetarypolicy/files/fomcmoa19710921.pdf
1505,1971,September 21 Meeting - 1971,Memoranda of Discussion (3.09 MB PDF),/monetarypolicy/files/fomcmod19710921.pdf
1506,1971,October 19 Meeting - 1971,Redbook (886 KB PDF),/monetarypolicy/files/fomc19711019redbook19711013.pdf
1507,1971,October 19 Meeting - 1971,Greenbook (3.7 MB PDF),/monetarypolicy/files/FOMC19711019greenbook19711013.pdf
1508,1971,October 19 Meeting - 1971,Supplement (232 KB PDF),/monetarypolicy/files/FOMC19711019gbsup19711015.pdf
1509,1971,October 19 Meeting - 1971,Bluebook (999 KB PDF),/monetarypolicy/files/FOMC19711019bluebook19711014.pdf
1510,1971,October 19 Meeting - 1971,Agenda (48 KB PDF),/monetarypolicy/files/FOMC19711019Agenda.pdf
1511,1971,October 19 Meeting - 1971,Record of Policy Actions (399 KB PDF),/monetarypolicy/files/fomcropa19711019.pdf
1512,1971,October 19 Meeting - 1971,Minutes of Actions (139 KB PDF),/monetarypolicy/files/fomcmoa19711019.pdf
1513,1971,October 19 Meeting - 1971,Memoranda of Discussion (2.66 MB PDF),/monetarypolicy/files/fomcmod19711019.pdf
1514,1971,November 16 Meeting - 1971,Redbook (964 KB PDF),/monetarypolicy/files/fomc19711116redbook19711110.pdf
1515,1971,November 16 Meeting - 1971,Greenbook (4.23 MB PDF),/monetarypolicy/files/FOMC19711116greenbook19711110.pdf
1516,1971,November 16 Meeting - 1971,Supplement (337 KB PDF),/monetarypolicy/files/FOMC19711116gbsup19711112.pdf
1517,1971,November 16 Meeting - 1971,Bluebook (1.08 MB PDF),/monetarypolicy/files/FOMC19711116bluebook19711112.pdf
1518,1971,November 16 Meeting - 1971,Agenda (44 KB PDF),/monetarypolicy/files/FOMC19711116Agenda.pdf
1519,1971,November 16 Meeting - 1971,Record of Policy Actions (366 KB PDF),/monetarypolicy/files/fomcropa19711116.pdf
1520,1971,November 16 Meeting - 1971,Minutes of Actions (170 KB PDF),/monetarypolicy/files/fomcmoa19711116.pdf
1521,1971,November 16 Meeting - 1971,Memoranda of Discussion (3.44 MB PDF),/monetarypolicy/files/fomcmod19711116.pdf
1522,1971,December 14 Meeting - 1971,Redbook (1.15 MB PDF),/monetarypolicy/files/fomc19711214redbook19711208.pdf
1523,1971,December 14 Meeting - 1971,Greenbook (4.04 MB PDF),/monetarypolicy/files/FOMC19711214greenbook19711208.pdf
1524,1971,December 14 Meeting - 1971,Supplement (1.01 MB PDF),/monetarypolicy/files/FOMC19711214gbsup19711210.pdf
1525,1971,December 14 Meeting - 1971,Bluebook (872 KB PDF),/monetarypolicy/files/FOMC19711214bluebook19711210.pdf
1526,1971,December 14 Meeting - 1971,Agenda (46 KB PDF),/monetarypolicy/files/FOMC19711214Agenda.pdf
1527,1971,December 14 Meeting - 1971,Record of Policy Actions (464 KB PDF),/monetarypolicy/files/fomcropa19711214.pdf
1528,1971,December 14 Meeting - 1971,Minutes of Actions (142 KB PDF),/monetarypolicy/files/fomcmoa19711214.pdf
1529,1971,December 14 Meeting - 1971,Memoranda of Discussion (3.1 MB PDF),/monetarypolicy/files/fomcmod19711214.pdf
1530,1972,January 11 Meeting - 1972,Greenbook (1.53 MB PDF),/monetarypolicy/files/FOMC19720111greenbook19720107.pdf
1531,1972,January 11 Meeting - 1972,Bluebook (426 KB PDF),/monetarypolicy/files/FOMC19720111bluebook19720107.pdf
1532,1972,January 11 Meeting - 1972,Agenda (55 KB PDF),/monetarypolicy/files/FOMC19720111Agenda.pdf
1533,1972,January 11 Meeting - 1972,Record of Policy Actions (408 KB PDF),/monetarypolicy/files/fomcropa19720111.pdf
1534,1972,January 11 Meeting - 1972,Minutes of Actions (141 KB PDF),/monetarypolicy/files/fomcmoa19720111.pdf
1535,1972,January 11 Meeting - 1972,Memoranda of Discussion (3.78 MB PDF),/monetarypolicy/files/fomcmod19720111.pdf
1536,1972,February 14 Meeting - 1972,Memoranda of Discussion (1.71 MB PDF),/monetarypolicy/files/fomcmod19720214.pdf
1537,1972,February 15 Meeting - 1972,Redbook (1.04 MB PDF),/monetarypolicy/files/fomc19720215redbook19720209.pdf
1538,1972,February 15 Meeting - 1972,Greenbook (2.69 MB PDF),/monetarypolicy/files/FOMC19720215greenbook19720209.pdf
1539,1972,February 15 Meeting - 1972,Supplement (308 KB PDF),/monetarypolicy/files/FOMC19720215gbsup19720211.pdf
1540,1972,February 15 Meeting - 1972,Bluebook (728 KB PDF),/monetarypolicy/files/FOMC19720215bluebook19720211.pdf
1541,1972,February 15 Meeting - 1972,Agenda (70 KB PDF),/monetarypolicy/files/FOMC19720215Agenda.pdf
1542,1972,February 15 Meeting - 1972,Record of Policy Actions (473 KB PDF),/monetarypolicy/files/fomcropa19720215.pdf
1543,1972,February 15 Meeting - 1972,Minutes of Actions (160 KB PDF),/monetarypolicy/files/fomcmoa19720215.pdf
1544,1972,February 15 Meeting - 1972,Memoranda of Discussion (3.42 MB PDF),/monetarypolicy/files/fomcmod19720215.pdf
1545,1972,March 21 Meeting - 1972,Redbook (1.02 MB PDF),/monetarypolicy/files/fomc19720321redbook19720315.pdf
1546,1972,March 21 Meeting - 1972,Greenbook (2.19 MB PDF),/monetarypolicy/files/FOMC19720321greenbook19720315.pdf
1547,1972,March 21 Meeting - 1972,Supplement (1.08 MB PDF),/monetarypolicy/files/FOMC19720321gbsup19720317.pdf
1548,1972,March 21 Meeting - 1972,Bluebook (676 KB PDF),/monetarypolicy/files/FOMC19720321bluebook19720317.pdf
1549,1972,March 21 Meeting - 1972,Agenda (104 KB PDF),/monetarypolicy/files/FOMC19720321Agenda.pdf
1550,1972,March 21 Meeting - 1972,Record of Policy Actions (465 KB PDF),/monetarypolicy/files/fomcropa19720321.pdf
1551,1972,March 21 Meeting - 1972,Minutes of Actions (709 KB PDF),/monetarypolicy/files/fomcmoa19720321.pdf
1552,1972,March 21 Meeting - 1972,Memoranda of Discussion (3.97 MB PDF),/monetarypolicy/files/fomcmod19720321.pdf
1553,1972,April 17 Meeting - 1972,Agenda (25 KB PDF),/monetarypolicy/files/FOMC19720417Agenda.pdf
1554,1972,April 17 Meeting - 1972,Minutes of Actions (99 KB PDF),/monetarypolicy/files/fomcmoa19720417.pdf
1555,1972,April 17 Meeting - 1972,Memoranda of Discussion (718 KB PDF),/monetarypolicy/files/fomcmod19720417.pdf
1556,1972,April 18 Meeting - 1972,Redbook (922 KB PDF),/monetarypolicy/files/fomc19720418redbook19720412.pdf
1557,1972,April 18 Meeting - 1972,Greenbook (2.49 MB PDF),/monetarypolicy/files/FOMC19720418greenbook19720412.pdf
1558,1972,April 18 Meeting - 1972,Supplement (181 KB PDF),/monetarypolicy/files/FOMC19720418gbsup19720414.pdf
1559,1972,April 18 Meeting - 1972,Bluebook (753 KB PDF),/monetarypolicy/files/FOMC19720418bluebook19720414.pdf
1560,1972,April 18 Meeting - 1972,Agenda (43 KB PDF),/monetarypolicy/files/FOMC19720418Agenda.pdf
1561,1972,April 18 Meeting - 1972,Record of Policy Actions (499 KB PDF),/monetarypolicy/files/fomcropa19720418.pdf
1562,1972,April 18 Meeting - 1972,Minutes of Actions (165 KB PDF),/monetarypolicy/files/fomcmoa19720418.pdf
1563,1972,April 18 Meeting - 1972,Memoranda of Discussion (3.06 MB PDF),/monetarypolicy/files/fomcmod19720418.pdf
1564,1972,May 23 Meeting - 1972,Redbook (964 KB PDF),/monetarypolicy/files/fomc19720523redbook19720517.pdf
1565,1972,May 23 Meeting - 1972,Greenbook (2.76 MB PDF),/monetarypolicy/files/FOMC19720523greenbook19720517.pdf
1566,1972,May 23 Meeting - 1972,Supplement (324 KB PDF),/monetarypolicy/files/FOMC19720523gbsup19720519.pdf
1567,1972,May 23 Meeting - 1972,Bluebook (840 KB PDF),/monetarypolicy/files/FOMC19720523bluebook19720519.pdf
1568,1972,May 23 Meeting - 1972,Agenda (44 KB PDF),/monetarypolicy/files/FOMC19720523Agenda.pdf
1569,1972,May 23 Meeting - 1972,Record of Policy Actions (342 KB PDF),/monetarypolicy/files/fomcropa19720523.pdf
1570,1972,May 23 Meeting - 1972,Minutes of Actions (154 KB PDF),/monetarypolicy/files/fomcmoa19720523.pdf
1571,1972,May 23 Meeting - 1972,Memoranda of Discussion (2.8 MB PDF),/monetarypolicy/files/fomcmod19720523.pdf
1572,1972,June 19-20 Meeting - 1972,Redbook (893 KB PDF),/monetarypolicy/files/fomc19720620redbook19720614.pdf
1573,1972,June 19-20 Meeting - 1972,Greenbook (2.55 MB PDF),/monetarypolicy/files/FOMC19720620greenbook19720614.pdf
1574,1972,June 19-20 Meeting - 1972,Supplement (679 KB PDF),/monetarypolicy/files/FOMC19720620gbsup19720616.pdf
1575,1972,June 19-20 Meeting - 1972,Bluebook (727 KB PDF),/monetarypolicy/files/FOMC19720620bluebook19720616.pdf
1576,1972,June 19-20 Meeting - 1972,Agenda (41 KB PDF),/monetarypolicy/files/FOMC19720620Agenda.pdf
1577,1972,June 19-20 Meeting - 1972,Record of Policy Actions (374 KB PDF),/monetarypolicy/files/fomcropa19720620.pdf
1578,1972,June 19-20 Meeting - 1972,Minutes of Actions (171 KB PDF),/monetarypolicy/files/fomcmoa19720620.pdf
1579,1972,June 19-20 Meeting - 1972,Memoranda of Discussion (3.95 MB PDF),/monetarypolicy/files/fomcmod19720620.pdf
1580,1972,July 18 Meeting - 1972,Redbook (1 MB PDF),/monetarypolicy/files/fomc19720718redbook19720718.pdf
1581,1972,July 18 Meeting - 1972,Greenbook (2.83 MB PDF),/monetarypolicy/files/FOMC19720718greenbook19720712.pdf
1582,1972,July 18 Meeting - 1972,Supplement (280 KB PDF),/monetarypolicy/files/FOMC19720718gbsup19720714.pdf
1583,1972,July 18 Meeting - 1972,Bluebook (755 KB PDF),/monetarypolicy/files/FOMC19720718bluebook19720714.pdf
1584,1972,July 18 Meeting - 1972,Agenda (58 KB PDF),/monetarypolicy/files/FOMC19720718Agenda.pdf
1585,1972,July 18 Meeting - 1972,Record of Policy Actions (338 KB PDF),/monetarypolicy/files/fomcropa19720718.pdf
1586,1972,July 18 Meeting - 1972,Minutes of Actions (199 KB PDF),/monetarypolicy/files/fomcmoa19720718.pdf
1587,1972,July 18 Meeting - 1972,Memoranda of Discussion (3.25 MB PDF),/monetarypolicy/files/fomcmod19720718.pdf
1588,1972,August 15 Meeting - 1972,Redbook (943 KB PDF),/monetarypolicy/files/fomc19720815redbook19720809.pdf
1589,1972,August 15 Meeting - 1972,Greenbook (2.59 MB PDF),/monetarypolicy/files/FOMC19720815greenbook19720809.pdf
1590,1972,August 15 Meeting - 1972,Supplement (631 KB PDF),/monetarypolicy/files/FOMC19720815gbsup19720811.pdf
1591,1972,August 15 Meeting - 1972,Bluebook (901 KB PDF),/monetarypolicy/files/FOMC19720815bluebook19720811.pdf
1592,1972,August 15 Meeting - 1972,Agenda (43 KB PDF),/monetarypolicy/files/FOMC19720815Agenda.pdf
1593,1972,August 15 Meeting - 1972,Record of Policy Actions (331 KB PDF),/monetarypolicy/files/fomcropa19720815.pdf
1594,1972,August 15 Meeting - 1972,Minutes of Actions (142 KB PDF),/monetarypolicy/files/fomcmoa19720815.pdf
1595,1972,August 15 Meeting - 1972,Memoranda of Discussion (3.37 MB PDF),/monetarypolicy/files/fomcmod19720815.pdf
1596,1972,September 19 Meeting - 1972,Redbook (899 KB PDF),/monetarypolicy/files/fomc19720919redbook19720913.pdf
1597,1972,September 19 Meeting - 1972,Greenbook (3.01 MB PDF),/monetarypolicy/files/FOMC19720919greenbook19720913.pdf
1598,1972,September 19 Meeting - 1972,Supplement (596 KB PDF),/monetarypolicy/files/FOMC19720919gbsup19720915.pdf
1599,1972,September 19 Meeting - 1972,Bluebook (1.02 MB PDF),/monetarypolicy/files/FOMC19720919bluebook19720915.pdf
1600,1972,September 19 Meeting - 1972,Agenda (47 KB PDF),/monetarypolicy/files/FOMC19720919Agenda.pdf
1601,1972,September 19 Meeting - 1972,Record of Policy Actions (388 KB PDF),/monetarypolicy/files/fomcropa19720919.pdf
1602,1972,September 19 Meeting - 1972,Minutes of Actions (129 KB PDF),/monetarypolicy/files/fomcmoa19720919.pdf
1603,1972,September 19 Meeting - 1972,Memoranda of Discussion (3.54 MB PDF),/monetarypolicy/files/fomcmod19720919.pdf
1604,1972,October 17 Meeting - 1972,Redbook (911 KB PDF),/monetarypolicy/files/fomc19721017redbook19721011.pdf
1605,1972,October 17 Meeting - 1972,Greenbook (2.94 MB PDF),/monetarypolicy/files/FOMC19721017greenbook19721011.pdf
1606,1972,October 17 Meeting - 1972,Supplement (551 KB PDF),/monetarypolicy/files/FOMC19721017gbsup19721013.pdf
1607,1972,October 17 Meeting - 1972,Bluebook (895 KB PDF),/monetarypolicy/files/FOMC19721017bluebook19721013.pdf
1608,1972,October 17 Meeting - 1972,Record of Policy Actions (310 KB PDF),/monetarypolicy/files/fomcropa19721017.pdf
1609,1972,October 17 Meeting - 1972,Minutes of Actions (151 KB PDF),/monetarypolicy/files/fomcmoa19721017.pdf
1610,1972,October 17 Meeting - 1972,Memoranda of Discussion (2.42 MB PDF),/monetarypolicy/files/fomcmod19721017.pdf
1611,1972,November 20-21 Meeting - 1972,Redbook (852 KB PDF),/monetarypolicy/files/fomc19721121redbook19721114.pdf
1612,1972,November 20-21 Meeting - 1972,Greenbook (2.82 MB PDF),/monetarypolicy/files/FOMC19721120greenbook19721115.pdf
1613,1972,November 20-21 Meeting - 1972,Supplement (1.11 MB PDF),/monetarypolicy/files/FOMC19721120gbsup19721117.pdf
1614,1972,November 20-21 Meeting - 1972,Bluebook (827 KB PDF),/monetarypolicy/files/FOMC19721121bluebook19721117.pdf
1615,1972,November 20-21 Meeting - 1972,Agenda (52 KB PDF),/monetarypolicy/files/FOMC19721121Agenda.pdf
1616,1972,November 20-21 Meeting - 1972,Record of Policy Actions (358 KB PDF),/monetarypolicy/files/fomcropa19721121.pdf
1617,1972,November 20-21 Meeting - 1972,Minutes of Actions (197 KB PDF),/monetarypolicy/files/fomcmoa19721121.pdf
1618,1972,November 20-21 Meeting - 1972,Memoranda of Discussion (5.14 MB PDF),/monetarypolicy/files/fomcmod19721121.pdf
