,DATE,DFEDTAR,DFEDTARL,DFEDTARU,DFF,INDPRO,PCEPI,UNRATE,TRY_3M,TRY-2Y,TRY-10Y,FF1_COMDTY,FF2_COMDTY
21321,1976-01-11,,,,4.73,,,,,,,,
21322,1976-01-12,,,,4.74,,,,,,7.63,,
21323,1976-01-13,,,,4.78,,,,,,7.64,,
21324,1976-01-14,,,,4.78,,,,,,7.71,,
21325,1976-01-15,,,,4.81,,,,,,7.73,,
21326,1976-01-16,,,,4.82,,,,,,7.79,,
21327,1976-01-17,,,,4.82,,,,,,,,
21328,1976-01-18,,,,4.82,,,,,,,,
21329,1976-01-19,,,,4.79,,,,,,7.76,,
21330,1976-01-20,,,,4.76,,,,,,7.71,,
21331,1976-01-21,,,,4.83,,,,,,7.78,,
21332,1976-01-22,,,,4.77,,,,,,7.80,,
21333,1976-01-23,,,,4.72,,,,,,7.78,,
21334,1976-01-24,,,,4.72,,,,,,,,
21335,1976-01-25,,,,4.72,,,,,,,,
21336,1976-01-26,,,,4.77,,,,,,7.79,,
21337,1976-01-27,,,,4.79,,,,,,7.80,,
21338,1976-01-28,,,,5.12,,,,,,7.83,,
21339,1976-01-29,,,,4.82,,,,,,7.82,,
21340,1976-01-30,,,,4.84,,,,,,7.80,,
21341,1976-01-31,,,,4.84,,,,,,,,
21342,1976-02-01,,,,4.84,44.6725,29.5,7.7,,,,,
21343,1976-02-02,,,,4.87,,,,,,7.80,,
21344,1976-02-03,,,,4.81,,,,,,7.82,,
21345,1976-02-04,,,,4.71,,,,,,7.85,,
21346,1976-02-05,,,,4.77,,,,,,7.83,,
21347,1976-02-06,,,,4.76,,,,,,7.88,,
21348,1976-02-07,,,,4.76,,,,,,,,
21349,1976-02-08,,,,4.76,,,,,,,,
21350,1976-02-09,,,,4.7,,,,,,7.86,,
21351,1976-02-10,,,,4.63,,,,,,7.88,,
21352,1976-02-11,,,,4.75,,,,,,7.85,,
21353,1976-02-12,,,,4.74,,,,,,ND,,
21354,1976-02-13,,,,4.8,,,,,,7.82,,
21355,1976-02-14,,,,4.8,,,,,,,,
21356,1976-02-15,,,,4.8,,,,,,,,
21357,1976-02-16,,,,4.8,,,,,,ND,,
21358,1976-02-17,,,,4.84,,,,,,7.78,,
21359,1976-02-18,,,,4.12,,,,,,7.79,,
21360,1976-02-19,,,,4.79,,,,,,7.80,,
21361,1976-02-20,,,,4.73,,,,,,7.77,,
21362,1976-02-21,,,,4.73,,,,,,,,
21363,1976-02-22,,,,4.73,,,,,,,,
21364,1976-02-23,,,,4.8,,,,,,7.72,,
21365,1976-02-24,,,,4.84,,,,,,7.69,,
21366,1976-02-25,,,,4.97,,,,,,7.68,,
21367,1976-02-26,,,,4.83,,,,,,7.68,,
21368,1976-02-27,,,,4.89,,,,,,7.77,,
21369,1976-02-28,,,,4.89,,,,,,,,
21370,1976-02-29,,,,4.89,,,,,,,,
21371,1976-03-01,,,,5.21,44.7125,29.544,7.6,,,7.86,,
21372,1976-03-02,,,,5.01,,,,,,7.82,,
21373,1976-03-03,,,,4.95,,,,,,7.82,,
21374,1976-03-04,,,,4.95,,,,,,7.85,,
21375,1976-03-05,,,,4.97,,,,,,7.80,,
21376,1976-03-06,,,,4.97,,,,,,,,
21377,1976-03-07,,,,4.97,,,,,,,,
21378,1976-03-08,,,,4.86,,,,,,7.76,,
21379,1976-03-09,,,,4.78,,,,,,7.78,,
21380,1976-03-10,,,,4.49,,,,,,7.76,,
21381,1976-03-11,,,,4.82,,,,,,7.77,,
21382,1976-03-12,,,,4.81,,,,,,7.71,,
21383,1976-03-13,,,,4.81,,,,,,,,
21384,1976-03-14,,,,4.81,,,,,,,,
21385,1976-03-15,,,,4.81,,,,,,7.74,,
21386,1976-03-16,,,,4.77,,,,,,7.76,,
21387,1976-03-17,,,,4.56,,,,,,7.76,,
21388,1976-03-18,,,,4.83,,,,,,7.73,,
21389,1976-03-19,,,,4.8,,,,,,7.74,,
21390,1976-03-20,,,,4.8,,,,,,,,
21391,1976-03-21,,,,4.8,,,,,,,,
21392,1976-03-22,,,,4.76,,,,,,7.68,,
21393,1976-03-23,,,,4.72,,,,,,7.67,,
21394,1976-03-24,,,,4.85,,,,,,7.65,,
21395,1976-03-25,,,,4.81,,,,,,7.64,,
21396,1976-03-26,,,,4.76,,,,,,7.64,,
21397,1976-03-27,,,,4.76,,,,,,,,
21398,1976-03-28,,,,4.76,,,,,,,,
21399,1976-03-29,,,,4.81,,,,,,7.64,,
21400,1976-03-30,,,,4.88,,,,,,7.65,,
21401,1976-03-31,,,,5.07,,,,,,7.66,,
21402,1976-04-01,,,,4.83,44.9643,29.611,7.7,,,7.68,,
21403,1976-04-02,,,,4.79,,,,,,7.67,,
21404,1976-04-03,,,,4.79,,,,,,,,
21405,1976-04-04,,,,4.79,,,,,,,,
21406,1976-04-05,,,,4.74,,,,,,7.62,,
21407,1976-04-06,,,,4.72,,,,,,7.59,,
21408,1976-04-07,,,,4.43,,,,,,7.56,,
21409,1976-04-08,,,,4.75,,,,,,7.55,,
21410,1976-04-09,,,,4.7,,,,,,7.52,,
21411,1976-04-10,,,,4.7,,,,,,,,
21412,1976-04-11,,,,4.7,,,,,,,,
21413,1976-04-12,,,,4.76,,,,,,7.52,,
21414,1976-04-13,,,,4.75,,,,,,7.50,,
21415,1976-04-14,,,,5.0,,,,,,7.47,,
21416,1976-04-15,,,,4.77,,,,,,7.47,,
21417,1976-04-16,,,,4.68,,,,,,ND,,
21418,1976-04-17,,,,4.68,,,,,,,,
21419,1976-04-18,,,,4.68,,,,,,,,
21420,1976-04-19,,,,4.74,,,,,,7.51,,
21421,1976-04-20,,,,4.78,,,,,,7.50,,
21422,1976-04-21,,,,5.1,,,,,,7.47,,
21423,1976-04-22,,,,4.83,,,,,,7.52,,
21424,1976-04-23,,,,4.86,,,,,,7.59,,
21425,1976-04-24,,,,4.86,,,,,,,,
21426,1976-04-25,,,,4.86,,,,,,,,
21427,1976-04-26,,,,4.9,,,,,,7.61,,
21428,1976-04-27,,,,4.94,,,,,,7.62,,
21429,1976-04-28,,,,5.25,,,,,,7.60,,
21430,1976-04-29,,,,5.0,,,,,,7.61,,
21431,1976-04-30,,,,5.1,,,,,,7.67,,
21432,1976-05-01,,,,5.1,45.1741,29.752,7.4,,,,,
21433,1976-05-02,,,,5.1,,,,,,,,
21434,1976-05-03,,,,5.06,,,,,,7.69,,
21435,1976-05-04,,,,4.98,,,,,,7.66,,
21436,1976-05-05,,,,4.86,,,,,,7.68,,
21437,1976-05-06,,,,4.94,,,,,,7.78,,
21438,1976-05-07,,,,4.97,,,,,,7.87,,
21439,1976-05-08,,,,4.97,,,,,,,,
21440,1976-05-09,,,,4.97,,,,,,,,
21441,1976-05-10,,,,5.06,,,,,,7.92,,
21442,1976-05-11,,,,5.05,,,,,,7.92,,
21443,1976-05-12,,,,5.17,,,,,,7.94,,
21444,1976-05-13,,,,5.13,,,,,,7.92,,
21445,1976-05-14,,,,5.21,,,,,,7.93,,
21446,1976-05-15,,,,5.21,,,,,,,,
21447,1976-05-16,,,,5.21,,,,,,,,
21448,1976-05-17,,,,5.36,,,,,,7.94,,
21449,1976-05-18,,,,5.39,,,,,,7.94,,
21450,1976-05-19,,,,5.48,,,,,,7.94,,
21451,1976-05-20,,,,5.47,,,,,,7.95,,
21452,1976-05-21,,,,5.51,,,,,,8.00,,
21453,1976-05-22,,,,5.51,,,,,,,,
21454,1976-05-23,,,,5.51,,,,,,,,
21455,1976-05-24,,,,5.48,,,,,,7.98,,
21456,1976-05-25,,,,5.42,,,,,,7.94,,
21457,1976-05-26,,,,5.6,,,,,,7.95,,
21458,1976-05-27,,,,5.61,,,,,,7.99,,
21459,1976-05-28,,,,5.67,,,,,,7.96,,
21460,1976-05-29,,,,5.67,,,,,,,,
21461,1976-05-30,,,,5.67,,,,,,,,
21462,1976-05-31,,,,5.67,,,,,,ND,,
21463,1976-06-01,,,,5.58,45.183,29.881999999999998,7.6,,7.26,7.94,,
21464,1976-06-02,,,,4.9,,,,,7.23,7.94,,
21465,1976-06-03,,,,5.5,,,,,7.22,7.92,,
21466,1976-06-04,,,,5.44,,,,,7.12,7.89,,
21467,1976-06-05,,,,5.44,,,,,,,,
21468,1976-06-06,,,,5.44,,,,,,,,
21469,1976-06-07,,,,5.45,,,,,7.09,7.88,,
21470,1976-06-08,,,,5.48,,,,,7.11,7.90,,
21471,1976-06-09,,,,5.34,,,,,7.08,7.90,,
21472,1976-06-10,,,,5.47,,,,,7.00,7.86,,
21473,1976-06-11,,,,5.44,,,,,7.03,7.86,,
21474,1976-06-12,,,,5.44,,,,,,,,
21475,1976-06-13,,,,5.44,,,,,,,,
21476,1976-06-14,,,,5.53,,,,,7.01,7.84,,
21477,1976-06-15,,,,5.58,,,,,7.02,7.85,,
21478,1976-06-16,,,,5.39,,,,,7.06,7.87,,
21479,1976-06-17,,,,5.56,,,,,7.06,7.85,,
21480,1976-06-18,,,,5.49,,,,,6.99,7.81,,
21481,1976-06-19,,,,5.49,,,,,,,,
21482,1976-06-20,,,,5.49,,,,,,,,
21483,1976-06-21,,,,5.49,,,,,6.95,7.80,,
21484,1976-06-22,,,,5.43,,,,,7.01,7.81,,
21485,1976-06-23,,,,5.44,,,,,7.01,7.81,,
21486,1976-06-24,,,,5.47,,,,,6.99,7.81,,
21487,1976-06-25,,,,5.5,,,,,7.02,7.83,,
21488,1976-06-26,,,,5.5,,,,,,,,
21489,1976-06-27,,,,5.5,,,,,,,,
21490,1976-06-28,,,,5.69,,,,,7.02,7.86,,
21491,1976-06-29,,,,5.67,,,,,7.02,7.86,,
21492,1976-06-30,,,,5.71,,,,,7.02,7.86,,
21493,1976-07-01,,,,5.58,45.4535,30.033,7.8,,7.02,7.88,,
21494,1976-07-02,,,,5.45,,,,,6.99,7.84,,
21495,1976-07-03,,,,5.45,,,,,,,,
21496,1976-07-04,,,,5.45,,,,,,,,
21497,1976-07-05,,,,5.45,,,,,ND,ND,,
21498,1976-07-06,,,,5.39,,,,,6.96,7.82,,
21499,1976-07-07,,,,4.82,,,,,6.99,7.84,,
21500,1976-07-08,,,,5.39,,,,,6.92,7.82,,
21501,1976-07-09,,,,5.26,,,,,6.77,7.78,,
21502,1976-07-10,,,,5.26,,,,,,,,
21503,1976-07-11,,,,5.26,,,,,,,,
21504,1976-07-12,,,,5.26,,,,,6.72,7.76,,
21505,1976-07-13,,,,5.21,,,,,6.74,7.77,,
21506,1976-07-14,,,,5.26,,,,,6.76,7.79,,
21507,1976-07-15,,,,5.25,,,,,6.72,7.77,,
21508,1976-07-16,,,,5.28,,,,,6.85,7.83,,
21509,1976-07-17,,,,5.28,,,,,,,,
21510,1976-07-18,,,,5.28,,,,,,,,
21511,1976-07-19,,,,5.39,,,,,6.89,7.86,,
21512,1976-07-20,,,,5.31,,,,,6.91,7.87,,
21513,1976-07-21,,,,5.33,,,,,6.90,7.86,,
21514,1976-07-22,,,,5.27,,,,,6.91,7.86,,
21515,1976-07-23,,,,5.24,,,,,6.90,7.84,,
21516,1976-07-24,,,,5.24,,,,,,,,
21517,1976-07-25,,,,5.24,,,,,,,,
21518,1976-07-26,,,,5.28,,,,,6.86,7.87,,
21519,1976-07-27,,,,5.28,,,,,6.76,7.85,,
21520,1976-07-28,,,,5.41,,,,,6.79,7.85,,
21521,1976-07-29,,,,5.29,,,,,6.75,7.85,,
21522,1976-07-30,,,,5.32,,,,,6.74,7.86,,
21523,1976-07-31,,,,5.32,,,,,,,,
21524,1976-08-01,,,,5.32,45.7737,30.199,7.8,,,,,
21525,1976-08-02,,,,5.37,,,,,6.75,7.85,,
21526,1976-08-03,,,,5.37,,,,,6.72,7.82,,
21527,1976-08-04,,,,5.52,,,,,6.73,7.81,,
21528,1976-08-05,,,,5.33,,,,,6.74,7.82,,
21529,1976-08-06,,,,5.24,,,,,6.71,7.84,,
21530,1976-08-07,,,,5.24,,,,,,,,
21531,1976-08-08,,,,5.24,,,,,,,,
21532,1976-08-09,,,,5.27,,,,,6.68,7.84,,
21533,1976-08-10,,,,5.21,,,,,6.68,7.84,,
21534,1976-08-11,,,,5.21,,,,,6.66,7.82,,
21535,1976-08-12,,,,5.25,,,,,6.64,7.81,,
21536,1976-08-13,,,,5.24,,,,,6.60,7.78,,
21537,1976-08-14,,,,5.24,,,,,,,,
21538,1976-08-15,,,,5.24,,,,,,,,
21539,1976-08-16,,,,5.38,,,,,6.57,7.74,,
21540,1976-08-17,,,,5.31,,,,,6.57,7.75,,
21541,1976-08-18,,,,5.39,,,,,6.59,7.76,,
21542,1976-08-19,,,,5.32,,,,,6.61,7.76,,
21543,1976-08-20,,,,5.31,,,,,6.68,7.76,,
21544,1976-08-21,,,,5.31,,,,,,,,
21545,1976-08-22,,,,5.31,,,,,,,,
21546,1976-08-23,,,,5.28,,,,,6.62,7.73,,
21547,1976-08-24,,,,5.2,,,,,6.60,7.72,,
21548,1976-08-25,,,,5.2,,,,,6.53,7.69,,
21549,1976-08-26,,,,5.27,,,,,6.54,7.68,,
21550,1976-08-27,,,,5.28,,,,,6.60,7.72,,
21551,1976-08-28,,,,5.28,,,,,,,,
21552,1976-08-29,,,,5.28,,,,,,,,
21553,1976-08-30,,,,5.3,,,,,6.57,7.71,,
21554,1976-08-31,,,,5.31,,,,,6.50,7.66,,
21555,1976-09-01,,,,5.25,45.9031,30.369,7.6,,6.50,7.64,,
21556,1976-09-02,,,,5.31,,,,,6.54,7.67,,
21557,1976-09-03,,,,5.3,,,,,6.52,7.65,,
21558,1976-09-04,,,,5.3,,,,,,,,
21559,1976-09-05,,,,5.3,,,,,,,,
21560,1976-09-06,,,,5.3,,,,,ND,ND,,
21561,1976-09-07,,,,5.34,,,,,6.46,7.64,,
21562,1976-09-08,,,,4.88,,,,,6.44,7.64,,
21563,1976-09-09,,,,5.25,,,,,6.49,7.66,,
21564,1976-09-10,,,,5.22,,,,,6.46,7.64,,
21565,1976-09-11,,,,5.22,,,,,,,,
21566,1976-09-12,,,,5.22,,,,,,,,
21567,1976-09-13,,,,5.27,,,,,6.47,7.64,,
21568,1976-09-14,,,,5.2,,,,,6.49,7.64,,
21569,1976-09-15,,,,5.15,,,,,6.45,7.62,,
21570,1976-09-16,,,,5.24,,,,,6.41,7.60,,
21571,1976-09-17,,,,5.17,,,,,6.26,7.49,,
21572,1976-09-18,,,,5.17,,,,,,,,
21573,1976-09-19,,,,5.17,,,,,,,,
21574,1976-09-20,,,,5.26,,,,,6.34,7.52,,
21575,1976-09-21,,,,5.22,,,,,6.30,7.51,,
21576,1976-09-22,,,,5.25,,,,,6.36,7.53,,
21577,1976-09-23,,,,5.25,,,,,6.35,7.54,,
21578,1976-09-24,,,,5.27,,,,,6.44,7.58,,
21579,1976-09-25,,,,5.27,,,,,,,,
21580,1976-09-26,,,,5.27,,,,,,,,
21581,1976-09-27,,,,5.37,,,,,6.41,7.60,,
21582,1976-09-28,,,,5.39,,,,,6.36,7.56,,
21583,1976-09-29,,,,5.44,,,,,6.36,7.56,,
21584,1976-09-30,,,,5.31,,,,,6.33,7.55,,
21585,1976-10-01,,,,5.32,45.9207,30.528000000000002,7.7,,6.24,7.49,,
21586,1976-10-02,,,,5.32,,,,,,,,
21587,1976-10-03,,,,5.32,,,,,,,,
21588,1976-10-04,,,,5.27,,,,,6.19,7.46,,
21589,1976-10-05,,,,5.15,,,,,6.19,7.47,,
21590,1976-10-06,,,,4.5,,,,,6.11,7.44,,
21591,1976-10-07,,,,5.12,,,,,6.09,7.43,,
21592,1976-10-08,,,,5.0,,,,,5.87,7.38,,
21593,1976-10-09,,,,5.0,,,,,,,,
21594,1976-10-10,,,,5.0,,,,,,,,
21595,1976-10-11,,,,5.0,,,,,ND,ND,,
21596,1976-10-12,,,,5.09,,,,,5.80,7.35,,
21597,1976-10-13,,,,4.94,,,,,5.82,7.35,,
21598,1976-10-14,,,,4.99,,,,,5.81,7.34,,
21599,1976-10-15,,,,4.93,,,,,5.75,7.31,,
21600,1976-10-16,,,,4.93,,,,,,,,
21601,1976-10-17,,,,4.93,,,,,,,,
21602,1976-10-18,,,,5.03,,,,,5.77,7.31,,
21603,1976-10-19,,,,4.97,,,,,5.85,7.35,,
21604,1976-10-20,,,,4.98,,,,,5.95,7.38,,
21605,1976-10-21,,,,4.98,,,,,5.98,7.39,,
21606,1976-10-22,,,,5.0,,,,,6.07,7.48,,
21607,1976-10-23,,,,5.0,,,,,,,,
21608,1976-10-24,,,,5.0,,,,,,,,
21609,1976-10-25,,,,5.01,,,,,6.11,7.53,,
21610,1976-10-26,,,,5.0,,,,,6.05,7.48,,
21611,1976-10-27,,,,4.95,,,,,6.01,7.45,,
21612,1976-10-28,,,,4.98,,,,,5.99,7.41,,
21613,1976-10-29,,,,5.02,,,,,6.03,7.42,,
21614,1976-10-30,,,,5.02,,,,,,,,
21615,1976-10-31,,,,5.02,,,,,,,,
21616,1976-11-01,,,,5.04,46.5978,30.666999999999998,7.8,,6.03,7.38,,
21617,1976-11-02,,,,5.04,,,,,ND,ND,,
21618,1976-11-03,,,,5.31,,,,,6.07,7.44,,
21619,1976-11-04,,,,5.03,,,,,5.95,7.38,,
21620,1976-11-05,,,,4.96,,,,,6.01,7.41,,
21621,1976-11-06,,,,4.96,,,,,,,,
21622,1976-11-07,,,,4.96,,,,,,,,
21623,1976-11-08,,,,4.92,,,,,6.04,7.46,,
21624,1976-11-09,,,,4.93,,,,,6.07,7.46,,
21625,1976-11-10,,,,5.07,,,,,6.03,7.45,,
21626,1976-11-11,,,,5.07,,,,,ND,ND,,
21627,1976-11-12,,,,5.05,,,,,6.01,7.43,,
21628,1976-11-13,,,,5.05,,,,,,,,
21629,1976-11-14,,,,5.05,,,,,,,,
21630,1976-11-15,,,,5.09,,,,,6.00,7.41,,
21631,1976-11-16,,,,4.99,,,,,5.86,7.33,,
21632,1976-11-17,,,,4.87,,,,,5.82,7.32,,
21633,1976-11-18,,,,4.95,,,,,5.83,7.33,,
21634,1976-11-19,,,,4.9,,,,,5.67,7.24,,
21635,1976-11-20,,,,4.9,,,,,,,,
21636,1976-11-21,,,,4.9,,,,,,,,
21637,1976-11-22,,,,4.84,,,,,5.56,7.17,,
21638,1976-11-23,,,,4.85,,,,,5.59,7.16,,
21639,1976-11-24,,,,4.97,,,,,5.56,7.14,,
21640,1976-11-25,,,,4.97,,,,,ND,ND,,
21641,1976-11-26,,,,4.8,,,,,5.41,6.99,,
21642,1976-11-27,,,,4.8,,,,,,,,
21643,1976-11-28,,,,4.8,,,,,,,,
21644,1976-11-29,,,,4.71,,,,,5.46,7.02,,
21645,1976-11-30,,,,4.69,,,,,5.42,7.01,,
21646,1976-12-01,,,,4.67,47.0854,30.839000000000002,7.8,,5.40,6.97,,
21647,1976-12-02,,,,4.68,,,,,5.34,6.92,,
21648,1976-12-03,,,,4.63,,,,,5.31,6.86,,
21649,1976-12-04,,,,4.63,,,,,,,,
21650,1976-12-05,,,,4.63,,,,,,,,
21651,1976-12-06,,,,4.69,,,,,5.37,6.87,,
21652,1976-12-07,,,,4.66,,,,,5.41,6.88,,
21653,1976-12-08,,,,4.74,,,,,5.43,6.91,,
21654,1976-12-09,,,,4.69,,,,,5.44,6.92,,
21655,1976-12-10,,,,4.64,,,,,5.31,6.82,,
21656,1976-12-11,,,,4.64,,,,,,,,
21657,1976-12-12,,,,4.64,,,,,,,,
21658,1976-12-13,,,,4.73,,,,,5.43,6.90,,
21659,1976-12-14,,,,4.69,,,,,5.39,6.89,,
21660,1976-12-15,,,,4.73,,,,,5.38,6.88,,
21661,1976-12-16,,,,4.65,,,,,5.40,6.88,,
21662,1976-12-17,,,,4.56,,,,,5.40,6.88,,
21663,1976-12-18,,,,4.56,,,,,,,,
21664,1976-12-19,,,,4.56,,,,,,,,
21665,1976-12-20,,,,4.65,,,,,5.34,6.84,,
21666,1976-12-21,,,,4.68,,,,,5.37,6.85,,
21667,1976-12-22,,,,4.75,,,,,5.34,6.86,,
21668,1976-12-23,,,,4.6,,,,,5.36,6.84,,
21669,1976-12-24,,,,4.54,,,,,ND,ND,,
21670,1976-12-25,,,,4.54,,,,,,,,
21671,1976-12-26,,,,4.54,,,,,,,,
21672,1976-12-27,,,,4.66,,,,,5.37,6.84,,
21673,1976-12-28,,,,4.73,,,,,5.39,6.86,,
21674,1976-12-29,,,,5.01,,,,,5.39,6.84,,
21675,1976-12-30,,,,4.9,,,,,5.38,6.80,,
21676,1976-12-31,,,,4.17,,,,,5.34,6.81,,
21677,1977-01-01,,,,4.17,46.8276,31.017,7.5,,,,,
21678,1977-01-02,,,,4.17,,,,,,,,
21679,1977-01-03,,,,4.89,,,,,5.42,6.84,,
21680,1977-01-04,,,,4.71,,,,,5.50,6.90,,
21681,1977-01-05,,,,4.3,,,,,5.48,6.88,,
21682,1977-01-06,,,,4.59,,,,,5.57,6.93,,
21683,1977-01-07,,,,4.62,,,,,5.68,7.07,,
21684,1977-01-08,,,,4.62,,,,,,,,
21685,1977-01-09,,,,4.62,,,,,,,,
21686,1977-01-10,,,,4.66,,,,,5.79,7.20,,
21687,1977-01-11,,,,4.7,,,,,5.87,7.28,,
21688,1977-01-12,,,,4.07,,,,,5.84,7.26,,
21689,1977-01-13,,,,4.6,,,,,5.79,7.18,,
21690,1977-01-14,,,,4.6,,,,,5.96,7.28,,
21691,1977-01-15,,,,4.6,,,,,,,,
21692,1977-01-16,,,,4.6,,,,,,,,
21693,1977-01-17,,,,4.8,,,,,5.98,7.28,,
21694,1977-01-18,,,,4.71,,,,,6.04,7.34,,
21695,1977-01-19,,,,4.64,,,,,6.02,7.28,,
21696,1977-01-20,,,,4.64,,,,,6.01,7.26,,
21697,1977-01-21,,,,4.68,,,,,6.02,7.28,,
21698,1977-01-22,,,,4.68,,,,,,,,
21699,1977-01-23,,,,4.68,,,,,,,,
21700,1977-01-24,,,,4.79,,,,,6.09,7.34,,
21701,1977-01-25,,,,4.7,,,,,6.08,7.32,,
21702,1977-01-26,,,,4.89,,,,,6.09,7.33,,
21703,1977-01-27,,,,4.7,,,,,6.26,7.43,,
21704,1977-01-28,,,,4.62,,,,,6.22,7.40,,
21705,1977-01-29,,,,4.62,,,,,,,,
21706,1977-01-30,,,,4.62,,,,,,,,
21707,1977-01-31,,,,4.65,,,,,6.18,7.40,,
21708,1977-02-01,,,,4.58,47.5417,31.26,7.6,,6.20,7.41,,
21709,1977-02-02,,,,4.41,,,,,6.28,7.47,,
21710,1977-02-03,,,,4.58,,,,,6.20,7.46,,
21711,1977-02-04,,,,4.6,,,,,6.03,7.28,,
21712,1977-02-05,,,,4.6,,,,,,,,
21713,1977-02-06,,,,4.6,,,,,,,,
21714,1977-02-07,,,,4.74,,,,,6.04,7.34,,
21715,1977-02-08,,,,4.67,,,,,6.06,7.35,,
21716,1977-02-09,,,,4.84,,,,,6.01,7.34,,
21717,1977-02-10,,,,4.67,,,,,6.04,7.34,,
21718,1977-02-11,,,,4.68,,,,,6.02,7.36,,
21719,1977-02-12,,,,4.68,,,,,,,,
21720,1977-02-13,,,,4.68,,,,,,,,
21721,1977-02-14,,,,4.73,,,,,6.06,7.38,,
21722,1977-02-15,,,,4.68,,,,,6.04,7.36,,
21723,1977-02-16,,,,4.79,,,,,6.02,7.34,,
21724,1977-02-17,,,,4.69,,,,,5.99,7.26,,
21725,1977-02-18,,,,4.72,,,,,6.06,7.41,,
21726,1977-02-19,,,,4.72,,,,,,,,
21727,1977-02-20,,,,4.72,,,,,,,,
21728,1977-02-21,,,,4.72,,,,,ND,ND,,
21729,1977-02-22,,,,4.76,,,,,6.09,7.42,,
21730,1977-02-23,,,,4.84,,,,,6.12,7.48,,
21731,1977-02-24,,,,4.72,,,,,6.20,7.50,,
21732,1977-02-25,,,,4.66,,,,,6.14,7.48,,
21733,1977-02-26,,,,4.66,,,,,,,,
21734,1977-02-27,,,,4.66,,,,,,,,
21735,1977-02-28,,,,4.73,,,,,6.08,7.45,,
21736,1977-03-01,,,,4.7,48.131,31.416999999999998,7.4,,6.16,7.49,,
21737,1977-03-02,,,,4.65,,,,,6.12,7.45,,
21738,1977-03-03,,,,4.68,,,,,6.08,7.43,,
21739,1977-03-04,,,,4.66,,,,,6.10,7.48,,
21740,1977-03-05,,,,4.66,,,,,,,,
21741,1977-03-06,,,,4.66,,,,,,,,
21742,1977-03-07,,,,4.7,,,,,6.12,7.50,,
21743,1977-03-08,,,,4.63,,,,,6.14,7.52,,
21744,1977-03-09,,,,4.41,,,,,6.12,7.50,,
21745,1977-03-10,,,,4.65,,,,,6.11,7.49,,
21746,1977-03-11,,,,4.62,,,,,6.09,7.44,,
21747,1977-03-12,,,,4.62,,,,,,,,
21748,1977-03-13,,,,4.62,,,,,,,,
21749,1977-03-14,,,,4.67,,,,,6.06,7.45,,
21750,1977-03-15,,,,4.61,,,,,6.06,7.44,,
21751,1977-03-16,,,,4.57,,,,,6.08,7.44,,
21752,1977-03-17,,,,4.67,,,,,6.14,7.47,,
21753,1977-03-18,,,,4.66,,,,,6.08,7.44,,
21754,1977-03-19,,,,4.66,,,,,,,,
21755,1977-03-20,,,,4.66,,,,,,,,
21756,1977-03-21,,,,4.72,,,,,6.03,7.43,,
21757,1977-03-22,,,,4.69,,,,,6.04,7.43,,
21758,1977-03-23,,,,5.34,,,,,6.04,7.44,,
21759,1977-03-24,,,,4.76,,,,,6.07,7.46,,
21760,1977-03-25,,,,4.75,,,,,6.10,7.48,,
21761,1977-03-26,,,,4.75,,,,,,,,
21762,1977-03-27,,,,4.75,,,,,,,,
21763,1977-03-28,,,,4.74,,,,,6.11,7.47,,
21764,1977-03-29,,,,4.67,,,,,6.08,7.47,,
21765,1977-03-30,,,,4.74,,,,,6.05,7.44,,
21766,1977-03-31,,,,4.72,,,,,6.01,7.42,,
21767,1977-04-01,,,,4.72,48.5838,31.6,7.2,,6.02,7.43,,
21768,1977-04-02,,,,4.72,,,,,,,,
21769,1977-04-03,,,,4.72,,,,,,,,
21770,1977-04-04,,,,4.73,,,,,6.03,7.44,,
21771,1977-04-05,,,,4.48,,,,,6.01,7.47,,
21772,1977-04-06,,,,4.08,,,,,6.04,7.46,,
21773,1977-04-07,,,,4.65,,,,,6.02,7.43,,
21774,1977-04-08,,,,4.61,,,,,ND,ND,,
21775,1977-04-09,,,,4.61,,,,,,,,
21776,1977-04-10,,,,4.61,,,,,,,,
21777,1977-04-11,,,,4.65,,,,,5.96,7.39,,
21778,1977-04-12,,,,4.66,,,,,5.98,7.39,,
21779,1977-04-13,,,,4.75,,,,,5.96,7.36,,
21780,1977-04-14,,,,4.64,,,,,5.73,7.22,,
21781,1977-04-15,,,,4.7,,,,,5.78,7.25,,
21782,1977-04-16,,,,4.7,,,,,,,,
21783,1977-04-17,,,,4.7,,,,,,,,
21784,1977-04-18,,,,4.76,,,,,5.80,7.25,,
21785,1977-04-19,,,,4.67,,,,,5.87,7.30,,
21786,1977-04-20,,,,4.78,,,,,5.95,7.32,,
21787,1977-04-21,,,,4.71,,,,,5.94,7.33,,
21788,1977-04-22,,,,4.77,,,,,5.99,7.36,,
21789,1977-04-23,,,,4.77,,,,,,,,
21790,1977-04-24,,,,4.77,,,,,,,,
21791,1977-04-25,,,,4.85,,,,,6.01,7.40,,
21792,1977-04-26,,,,4.91,,,,,6.00,7.38,,
21793,1977-04-27,,,,4.94,,,,,6.01,7.38,,
21794,1977-04-28,,,,4.92,,,,,6.03,7.40,,
21795,1977-04-29,,,,5.12,,,,,6.14,7.45,,
21796,1977-04-30,,,,5.12,,,,,,,,
21797,1977-05-01,,,,5.12,48.9891,31.76,7.0,,,,,
21798,1977-05-02,,,,5.34,,,,,6.15,7.45,,
21799,1977-05-03,,,,5.18,,,,,6.15,7.44,,
